overall,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,unixReviewTime,vote,style,image
1.0,False,"06 28, 2014",A2UBMQ5YCOIUW2,B00IVHQ0KI,Picklock,"First thing, it's extremely thin/hollow plastic just like it's over-priced older sister, except this has absolutely no feedback, not even rumble. Also, the bungee cord was incorrectly calibrated and pulls around 30 degrees to the left when I leave it at idle/center position. This wheel is only for 1 game atm, a very good game, but it's the only one since it's not compatible with anything except the Xbox One, not even PC, really? Disappointing.

Since the official Xbox One gamepad is only $60, and that is miles ahead in technology/design and is basically providing the same functionality as this wheel and more (3 rumble motors vs none, centers correctly, d-pad isn't garbage, etc. etc.). With that in mind, I would say this wheel is worth $35 at the most.

Drop the Ferrari logo, make sure the wheel is centered before you ship it, sell this at a fair price, and you will have me as a customer again. Keep gouging us and keep seeing quarterly losses, simple.",Not worth $100,1403913600,7,,
1.0,True,"08 18, 2013",A2NBQ9E181AC8O,B0022TNO7I,Amazon Customer,Some games just seem to be intuitive with their control layout and others take some learning while the worst just seem to make no sense at all.  They are so bad they don't make you want to try because even when they do work the game is no fun because it was too hard to get there.  Graphics on this game are horrible too resembling a game from the early 90's.,control nightmare,1376784000,,{'Format:': ' Video Game'},
1.0,False,"05 17, 2001",AOL07TVAZOHO7,B00005AW1Y,Amazon Customer,"This is by far THE worst game I have ever played on any system.  I don't see how anyone could think this game is fun.  The graphics are not good, the map would be better off not even there, and the glitches in the game should not even be an issue...but they are, besides the fact that the game freezes up, running into objects is annoying enough to make you want to snap your controller in half.  Please don't anyone buy this game, and hope that they don't try to waste anyone's time with a sequel.",Worst game ever!!,990057600,,,
1.0,False,"06 13, 2008",A38IEZF0P3ZUQJ,B0013B5NCK,The Fallen Angel with a broken Wing,This game is totally boring. From the casing you'd think it's gonna be a fun game about assembling toys and such but it's actually a boring game. I played it like once and never played it again.,Booorrrriinnggg !!! (T_T),1213315200,,,
1.0,True,"01 10, 2015",A2FRAKBZRQUUJ,B000X44XTM,Jackie M. Baker,"The game is very hard to play.  My grandson and I could not case a line, so we could not fish at all.  I purchased the game used and it came without instructions.  There are not any on screen instructions on how to play the game, but there are options like where to fish, weather conditions and lures.  This game is a waste of money.  Maybe have been fun if we could figure out how to fish.",The game is hard to play.  No enjoyment from playing game !,1420848000,,{'Platform:': ' Nintendo Wii'},
1.0,False,"06 26, 2012",AR1MXQV2G1H4C,B00178630A,Miles O&#039;Smiles,"Connection issues aside, the first week or two of the game was a lot of fun.  Then it went all downhill.  Between Blizzard's constant patches that ""fix"" the game (which actually make it less and less enjoyable with each new ""fix""), server downtime that affects your ability to play any part of the game (including single player), and the diminishing player base, the game has become a stressful time sink that I wish I had never wasted a penny on.",Don't waste your money,1340668800,10,{'Format:': ' Computer Game'},
1.0,True,"01 12, 2016",A219U965DKA1L7,B00WPKRDSU,Casey Lester,Features did not match the photo. Did not fit the controller in state I received it in. Pics provided .,Features did not match discription of fitting,1452556800,3,{'Color:': ' Golden'},['https://images-na.ssl-images-amazon.com/images/I/71cc0z7uiEL._SY88.jpg']
1.0,True,"04 11, 2016",A2C6OUM5JZPEK4,B000AL703E,Jason Byrd,"too much trouble to setup hardly used it, wired 360 controller works best.",wasnt very good,1460332800,,,
1.0,False,"08 1, 2016",A2370EH5CH8ZMZ,B01CVS0NN2,MichaelGTDriver,Definitively an Activision cash grab here. If you must have a Ghostbuster fix do yourself a favor and track down the XBOX360 version that came out a few years ago. This is selling on name only. The game play is horrid.,Horrible Movie + Activision movie game = ?,1470009600,2,"{'Edition:': ' Standard', 'Platform:': ' Xbox One'}",
1.0,False,"11 2, 2010",AWY8ZAQCKNNO2,B000ZK696O,J. Ho,I don't appreciate games where you die a lot because the enemies are so cheap.  The bosses take out 3/4 of your power meter with one hit and the game does not provide you with enough heal items.  It is one of those games where the developers made a very short game and they compensate by making the difficult as hell.  Darn it.  I wasted my money.,A lesson on your patience...,1288656000,11,,
1.0,True,"11 1, 2015",A2YYQGRUI9X1H7,B00JB6P7FW,Phillip,Serial number came back as previously used,One Star,1446336000,,"{'Edition:': ' Standard', 'Platform:': ' PC'}",
1.0,True,"02 13, 2014",A2C05OHYJERICI,B000SQ5LQE,Michael Haywood,"Awkward control set up, even though you can change it, coupled with annoying voice acting, average story, and weak game play. Not to mention that even on easy it's frustratingly difficult and filled with annoying, cheap deaths. Do not bother buying this game. It's absolute trash.",Just awkward,1392249600,2,,
1.0,False,"05 17, 2016",A128WX1VPYJTUU,B01BXAFRU8,isaac heimmler,"Tales from the Boarderlands. I bought this thinking it would be like the other games in this series. However there's no crosshair, your view isn't first-person and there's very little actual shooting you can do. They really dropped the ball on this one and it's fair to say that I will not be buying another product from these developers. To switch the genre of game when your previous games were so much fun is a massive mistake. I really hope the developers have a word with themselves and they lose lots of income with maybe a few redundancies because I lost out big time paying them for this abortion.",AWFUL AWFUL AWFUL,1463443200,2,"{'Edition:': ' Standard', 'Platform:': ' Xbox One'}",
1.0,False,"10 2, 2014",A1EF7EJY8OI7HP,B00LF1LGB0,bozkurt,Absolutely garbage ! online gameplay sucks on pc ! it freezes like fifa 14 nothing changed even got worst! I want my money back ea ! There is no defence even worst than fifa 14 you have to make fault to stop players ! so annoying !,Absolutely garbage! online gameplay sucks on pc,1412208000,,"{'Edition:': ' Standard', 'Platform:': ' PC Download'}",
1.0,True,"11 24, 2015",AV9ZTZQ05PE7N,B00W8FYFBA,THE MASTER,"It's actually a great game.. However it's a great $20 game, not a great $60 game. Why? Because there is a serious lack of content here. Obviously a lot of the game has been pulled back into the DLC packs..which will bring the total cost of this game up to $120 bucks!!!! Also with each DLC pack the playerbase will be seriously fractured to the point where it will be hard to find players for the modes you enjoy. There is also no single player in this. That means when EA pulls the servers down (and they do this all the time), the game will no longer be worth anything as you won't be able to do anything with it anymore.

I suggest everyone give this game a 1-star to protest the charging of DLC packs for a game so short on content (you will be playing the same 4 maps over and over)...and the missing single player","Great game, if it was $20.... Not worth $120!",1448323200,7,{'Format:': ' Video Game'},
1.0,True,"02 2, 2016",A2KKJ0IT3NKK5J,B00ZJ8I7Y4,M &amp; L,"Glue was too weak to actually hold the sticker on the controller, and the sticker was way stinky.",One Star,1454371200,2,,
1.0,False,"06 22, 2012",AQSSFMNH9AXYD,B00178630A,:-),"Not at all like D2 so don't get your hopes up. It's all about the auction house. You cannot progress in the game by relying on loot drops. You must buy items from the auction house. It is fun the first time you go through the acts and kill Diablo on normal mode, but the replay value is almost nil.",Game sucks,1340323200,6,{'Format:': ' Computer Game'},
1.0,True,"05 1, 2011",A3HRC4L4DEXTHB,B003YHJJW6,Pamela Jones,Boarding,One Star,1304208000,,,
1.0,False,"10 15, 2016",A1V8O8J1MK45LD,B005QUQP7G,franklin,"Broken twice within 50 hours of use, and Corsair will NOT replace.
Hardware problem.",Corsair USB Headsets are JUNK!!,1476489600,,{'Style:': ' 1500'},
1.0,False,"08 10, 2008",A3UETXLJ86P1MC,B00113NYIA,M,"I have been a gamer for years... 36 years to be exact and this game was filled with innovative promise.  I don't even know where to begin on how bad this game is.  Woulda given it half to no star but that was not possible.

The concept is there... the gameplay, controls etc. is not. Even the storyline is a bit lack luster.  I have worked for gaming companies and know what goes into making a single game... A LOT from start to finish.

Perhaps Atari needs to revamp their development teams or pack it up, go out of biz and take a vacation...

This is the worst game for the PS2 I have ever played and if it were possible to get my money back, I would.  I might even ship it back to Atari.

Don't buy it.

A forever gamer, till the day I die.",Alone In The Dark Left Me Alone In The Dark,1218326400,3,{'Platform:': ' PlayStation2'},
